DateTime,Latitude,Longitude,Electric Power System > Energy Storage Main > 1 > Battery Space > Power,Electric Power System > Energy Storage Main > 1 > Battery Space > State of Charge,Electric Power System > Generator Set > 1 > Engine > Fuel Rate,Electric Power System > Generator Set > 1 > Engine > Load percentage,Electric Power System > Generator Set > 1 > Engine > Speed,Electric Power System > Generator Set > 1 > Engine > Torque percentage,Electric Power System > Generator Set > 2 > Engine > Fuel Rate,Electric Power System > Generator Set > 2 > Engine > Load percentage,Electric Power System > Generator Set > 2 > Engine > Speed,Electric Power System > Generator Set > 2 > Engine > Torque percentage,Navigation and Communication > Navigation Data > Location Current > Speed Over Ground,Propulsion and Steering > Propulsion Main Electric > Port > Inverter > Power,Propulsion and Steering > Propulsion Main Electric > Starboard > Inverter > Power,Propulsion and Steering > Thruster Electric > Port Aft > Inverter > Power,Propulsion and Steering > Thruster Electric > Port Forward > Inverter > Power
2026-03-03 07:42:00,60.14721,5.38011,21.23,,,,,,0.0,0.0,0.0,0.0,,,,,
2026-03-03 07:43:00,60.14722,5.38012,23.02,49.3,,,,,,,,,0.03,,,,
2026-03-03 07:44:00,60.14722,5.38012,23.27,,,,,,,,,,0.0,,,,0.0
2026-03-03 07:45:00,60.14722,5.38012,20.03,,,,,,,,,,0.03,,,0.0,
2026-03-03 07:46:00,60.14722,5.38013,19.59,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,
2026-03-03 07:47:00,60.14721,5.38012,17.78,,,,,,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 07:48:00,60.14721,5.38012,22.06,49.1,,,,,,,,,0.02,,,,
2026-03-03 07:49:00,60.14721,5.38013,23.54,,,,,,,,,,,,,,0.0
2026-03-03 07:50:00,60.14721,5.38011,23.69,,,,,,,,,,0.02,,,0.0,
2026-03-03 07:51:00,60.14721,5.3801,23.42,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,
2026-03-03 07:52:00,60.14722,5.38011,21.02,,,,,,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 07:53:00,60.14722,5.38011,18.98,48.9,,,,,,,,,0.02,,,,
2026-03-03 07:54:00,60.14723,5.38011,20.75,,,,,,,,,,0.0,,,,0.0
2026-03-03 07:55:00,60.14722,5.3801,23.91,,,,,,,,,,0.02,,,0.0,
2026-03-03 07:56:00,60.14723,5.38011,23.94,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,
2026-03-03 07:57:00,60.14723,5.38012,23.67,,,,,,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 07:58:00,60.14721,5.38011,23.24,,,,,,,,,,0.02,,,,
2026-03-03 07:59:00,60.14721,5.38012,22.19,48.7,,,,,,,,,0.02,,,,0.0
2026-03-03 08:00:00,60.14721,5.38012,22.24,,,,,,,,,,0.02,,,0.0,
2026-03-03 08:01:00,60.14721,5.38012,22.88,,0.0,0.0,0.0,0.0,,,,,0.02,0.0,0.0,,
2026-03-03 08:02:00,60.14721,5.38012,25.76,,,,,,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 08:03:00,60.1472,5.38011,26.38,48.5,,,,,,,,,0.02,,,,
2026-03-03 08:04:00,60.14722,5.38011,25.58,,,,,,,,,,0.04,,,,0.0
2026-03-03 08:05:00,60.14721,5.38014,25.25,48.4,,,,,,,,,0.04,,,0.0,
2026-03-03 08:06:00,60.14721,5.38012,33.54,,0.0,0.0,0.0,0.0,,,,,0.04,0.0,0.0,0.9,1.5
2026-03-03 08:07:00,60.14722,5.38011,34.89,48.3,,,,,0.0,0.0,0.0,0.0,0.02,,,0.73,1.3
2026-03-03 08:08:00,60.14721,5.38013,38.0,48.2,,,,,,,,,0.02,,6.63,0.38,2.36
2026-03-03 08:09:00,60.14722,5.38013,40.94,,,,,,,,,,0.06,2.25,1.07,1.51,0.54
2026-03-03 08:10:00,60.14718,5.38006,51.56,48.1,,,,,,,,,0.23,6.32,4.97,0.39,0.24
2026-03-03 08:11:00,60.14712,5.37981,52.95,48.0,0.0,0.0,0.0,0.0,,,,,0.25,5.71,7.23,3.41,3.83
2026-03-03 08:12:00,60.14712,5.37958,43.87,47.9,,,,,,,,,0.2,6.53,3.91,2.08,0.96
2026-03-03 08:13:00,60.14717,5.37956,42.58,47.8,,,,,0.0,0.0,0.0,0.0,0.11,2.04,4.56,2.9,0.33
2026-03-03 08:14:00,60.1472,5.37957,46.61,,,,,,,,,,0.07,1.05,1.02,1.21,1.14
2026-03-03 08:15:00,60.14721,5.37957,44.08,47.7,,,,,,,,,0.02,2.37,4.69,,
2026-03-03 08:16:00,60.1472,5.37957,40.14,47.6,0.0,0.0,0.0,0.0,,,,,0.02,1.05,3.78,,
2026-03-03 08:17:00,60.14721,5.37957,26.32,,,,,,,,,,,,,,
2026-03-03 08:18:00,60.14721,5.37957,25.77,47.5,,,,,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 08:19:00,60.14722,5.37957,22.11,,,,,,,,,,0.02,,,0.0,0.0
2026-03-03 08:20:00,60.1472,5.37958,24.6,47.4,,,,,,,,,,,,,
2026-03-03 08:21:00,60.14721,5.37959,24.98,,0.0,0.0,0.0,0.0,,,,,0.03,0.0,0.0,,
2026-03-03 08:22:00,60.1472,5.3796,21.15,47.3,,,,,,,,,0.02,,,,
2026-03-03 08:23:00,60.1472,5.37958,23.99,,,,,,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 08:24:00,60.14723,5.37959,27.58,47.2,,,,,,,,,0.02,,,0.0,0.0
2026-03-03 08:25:00,60.14724,5.37958,27.16,47.1,,,,,,,,,,,,,
2026-03-03 08:26:00,60.14722,5.37959,28.82,,0.0,0.0,0.0,0.0,,,,,0.02,0.0,0.0,,
2026-03-03 08:27:00,60.1472,5.37958,25.84,47.0,,,,,,,,,0.03,,,,
2026-03-03 08:28:00,60.1472,5.37959,27.16,,1.23,5.0,651.02,2.5,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 08:29:00,60.1472,5.37958,25.11,46.9,1.05,4.5,648.56,,,,,,0.02,,,0.0,0.0
2026-03-03 08:30:00,60.1472,5.37957,27.21,,9.27,23.4,882.26,22.15,,,,,,,,,
2026-03-03 08:31:00,60.14721,5.37957,-189.03,47.1,56.33,57.6,1799.41,52.59,,,,,0.02,0.0,0.0,,
2026-03-03 08:32:00,60.1472,5.37958,-196.76,47.46,55.56,57.5,1798.95,52.5,,,,,0.0,,,,
2026-03-03 08:33:00,60.14721,5.37956,-196.75,47.81,55.81,57.39,1798.86,52.39,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 08:34:00,60.14721,5.37958,-197.25,48.1,56.39,58.41,1800.09,52.5,,,,,0.03,,,0.0,0.0
2026-03-03 08:35:00,60.1472,5.37959,-197.88,48.45,55.84,57.5,1799.72,52.5,,,,,0.0,,,,
2026-03-03 08:36:00,60.14719,5.3796,-198.58,48.81,55.41,57.5,1800.5,52.5,,,,,0.02,0.0,0.0,,
2026-03-03 08:37:00,60.14719,5.37958,-199.84,49.14,55.32,57.0,1800.27,52.0,,,,,0.02,,,,
2026-03-03 08:38:00,60.14721,5.37958,-200.0,49.51,55.97,57.5,1799.65,52.5,0.0,0.0,0.0,0.0,,,,,
2026-03-03 08:39:00,60.14722,5.37959,-200.52,49.85,56.93,58.5,1799.09,53.5,,,,,,,,0.0,0.0
2026-03-03 08:40:00,60.14722,5.37958,-200.46,50.21,57.7,59.5,1799.73,54.5,,,,,0.02,,,,
2026-03-03 08:41:00,60.14721,5.37959,-201.88,50.55,57.75,59.5,1799.41,54.5,,,,,0.02,0.0,0.0,,
2026-03-03 08:42:00,60.1472,5.37959,-203.01,50.94,57.6,59.41,1798.9,54.4,,,,,0.03,,,,
2026-03-03 08:43:00,60.1472,5.37959,-204.32,51.3,56.93,58.78,1799.27,53.5,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 08:44:00,60.14721,5.37958,-205.94,51.65,57.33,59.0,1799.65,54.0,,,,,0.02,,,0.0,0.0
2026-03-03 08:45:00,60.14721,5.3796,-206.78,52.01,57.09,58.5,1800.13,53.5,,,,,0.02,,,,
2026-03-03 08:46:00,60.14721,5.37961,-207.9,52.35,57.48,58.86,1799.89,53.5,,,,,0.02,0.0,0.0,,
2026-03-03 08:47:00,60.14721,5.37957,-208.43,52.7,58.15,59.7,1800.09,54.5,,,,,0.0,,,,
2026-03-03 08:48:00,60.1472,5.37958,-210.06,53.06,58.83,60.7,1799.14,55.5,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 08:49:00,60.14719,5.37958,-212.96,53.44,59.59,61.5,1798.7,56.21,,,,,0.02,,,,
2026-03-03 08:50:00,60.1472,5.37959,-216.63,53.85,59.8,61.5,1799.0,56.5,,,,,0.0,,,0.0,0.0
2026-03-03 08:51:00,60.1472,5.37959,-219.49,54.2,60.76,62.55,1799.3,57.07,,,,,0.02,0.0,0.0,,
2026-03-03 08:52:00,60.14721,5.37956,-222.53,54.59,61.55,63.2,1799.44,57.5,,,,,,,,,
2026-03-03 08:53:00,60.14722,5.37957,-225.31,54.99,62.47,64.5,1798.13,58.12,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 08:54:00,60.14721,5.3796,-228.29,55.34,63.51,64.63,1797.45,60.0,,,,,0.03,,,,
2026-03-03 08:55:00,60.14721,5.37956,-231.29,55.75,64.02,65.5,1798.36,60.14,,,,,0.02,,,0.0,0.0
2026-03-03 08:56:00,60.1472,5.37961,-235.06,56.16,63.92,65.0,1798.68,59.5,,,,,0.02,0.0,0.0,,
2026-03-03 08:57:00,60.14722,5.37958,-237.98,56.54,64.17,65.5,1798.8,59.6,,,,,0.02,,,,
2026-03-03 08:58:00,60.14722,5.37957,-241.49,56.95,64.77,65.5,1798.91,60.5,0.0,0.0,0.0,0.0,0.0,,,,
2026-03-03 08:59:00,60.14723,5.37958,-243.37,57.36,65.5,66.5,1800.0,60.5,,,,,0.02,,,,
2026-03-03 09:00:00,60.14721,5.3796,-245.88,57.81,66.32,67.33,1800.5,61.5,,,,,,,,0.0,0.0
2026-03-03 09:01:00,60.1472,5.37959,-248.62,58.25,67.31,68.5,1799.18,62.16,,,,,0.03,0.0,0.0,,
2026-03-03 09:02:00,60.14721,5.37957,-251.56,58.64,68.19,69.1,1797.57,63.5,,,,,0.02,,,,
2026-03-03 09:03:00,60.14721,5.37957,-253.43,59.08,68.56,69.5,1798.61,63.5,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 09:04:00,60.14722,5.37956,-256.49,59.57,68.51,69.5,1798.59,63.5,,,,,0.03,,,,
2026-03-03 09:05:00,60.14722,5.37959,-258.51,59.95,69.57,70.5,1798.86,64.5,,,,,0.02,,,0.0,0.0
2026-03-03 09:06:00,60.14722,5.37957,-260.34,60.4,70.13,70.5,1799.41,64.5,,,,,0.02,0.0,0.0,,
2026-03-03 09:07:00,60.14721,5.37958,-262.48,60.85,70.77,71.5,1799.25,65.5,,,,,,,,,
2026-03-03 09:08:00,60.14721,5.37958,-264.19,61.25,71.43,71.5,1799.9,65.5,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 09:09:00,60.14723,5.37956,-265.74,61.72,71.61,72.3,1800.23,65.5,,,,,0.02,,,,
2026-03-03 09:10:00,60.14721,5.37958,-267.46,62.13,71.69,72.5,1797.82,65.9,,,,,0.0,,,0.0,0.0
2026-03-03 09:11:00,60.14722,5.37957,-269.36,62.6,71.5,72.39,1797.5,66.06,,,,,,0.0,0.0,,
2026-03-03 09:12:00,60.14721,5.37958,-271.28,63.06,71.88,73.0,1798.64,67.0,,,,,,,,,
2026-03-03 09:13:00,60.1472,5.37958,-271.8,63.5,72.62,73.23,1798.32,66.5,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 09:14:00,60.1472,5.37958,-272.31,64.0,73.01,74.0,1798.41,67.39,,,,,0.02,,,,
2026-03-03 09:15:00,60.1472,5.37958,-273.74,64.49,73.38,73.5,1799.36,67.0,,,,,,,,0.0,0.0
2026-03-03 09:16:00,60.14721,5.37959,-274.57,64.94,73.64,73.5,1799.77,67.5,,,,,0.02,0.0,,,
2026-03-03 09:17:00,60.14722,5.37956,-274.74,65.34,73.81,,1800.91,67.5,,,,,0.02,,0.0,,
2026-03-03 09:18:00,60.1472,5.37956,-275.41,65.8,73.89,73.79,1800.1,67.0,0.0,0.0,0.0,0.0,,,,,
2026-03-03 09:19:00,60.14721,5.37958,-276.05,66.28,73.88,,1800.3,67.5,,,,,0.03,,,,
2026-03-03 09:20:00,60.14722,5.37958,-275.91,66.76,73.79,74.5,1801.46,67.5,,,,,0.02,,,0.0,0.0
2026-03-03 09:21:00,60.14723,5.37958,-276.32,67.19,74.02,74.5,1800.5,67.95,,,,,0.0,0.0,,,
2026-03-03 09:22:00,60.14724,5.37958,-276.45,67.67,73.75,74.5,1800.94,67.5,,,,,0.02,,0.0,,
2026-03-03 09:23:00,60.14723,5.37958,-278.26,68.09,73.86,73.75,1801.5,67.5,0.0,0.0,0.0,0.0,0.0,,,,
2026-03-03 09:24:00,60.14721,5.37959,-277.44,68.61,74.09,74.5,1800.5,67.5,,,,,0.02,,,,
2026-03-03 09:25:00,60.1472,5.37958,-277.76,69.05,74.05,74.5,1800.38,67.5,,,,,0.03,,,0.0,0.0
2026-03-03 09:26:00,60.14722,5.37959,-278.11,69.46,73.84,74.5,1800.56,67.5,,,,,0.0,0.0,,,
2026-03-03 09:27:00,60.14722,5.37958,-276.58,69.97,73.76,73.5,1799.54,67.5,,,,,0.03,,0.0,,
2026-03-03 09:28:00,60.14722,5.37959,-273.64,70.42,73.18,73.5,1800.09,66.83,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 09:29:00,60.1472,5.37959,-270.87,70.87,72.6,72.5,1800.32,66.5,,,,,0.02,,,,
2026-03-03 09:30:00,60.14722,5.37959,-267.46,71.36,71.87,72.5,1798.88,,,,,,0.02,,,0.0,0.0
2026-03-03 09:31:00,60.14722,5.37961,-264.54,71.74,71.34,71.5,1799.94,65.5,,,,,0.03,,,,
2026-03-03 09:32:00,60.14721,5.37961,-261.04,72.2,70.8,71.5,1800.25,65.0,,,,,0.02,0.0,0.0,,
2026-03-03 09:33:00,60.14722,5.37959,-258.02,72.65,70.22,70.5,1800.46,,0.0,0.0,0.0,0.0,0.03,,,,
2026-03-03 09:34:00,60.14723,5.3796,-254.67,73.05,69.7,70.75,1799.11,64.0,,,,,0.0,,,,
2026-03-03 09:35:00,60.14723,5.37957,-251.61,73.44,68.9,69.84,1798.55,63.84,,,,,0.03,,,0.0,0.0
2026-03-03 09:36:00,60.14721,5.37958,-248.09,73.86,67.68,68.0,1798.65,62.0,,,,,0.0,,,,
2026-03-03 09:37:00,60.14722,5.37958,-244.58,74.25,66.75,67.83,1798.1,61.62,,,,,0.02,0.0,0.0,,
2026-03-03 09:38:00,60.1472,5.37961,-241.97,74.64,65.99,66.83,1799.35,61.0,0.0,0.0,0.0,0.0,0.03,,,,
2026-03-03 09:39:00,60.14722,5.37959,-239.28,75.04,65.18,66.5,1798.6,60.5,,,,,0.0,,,,
2026-03-03 09:40:00,60.14722,5.37957,-236.13,75.45,64.29,65.5,1798.5,59.75,,,,,,,,0.0,0.0
2026-03-03 09:41:00,60.14721,5.37958,-232.49,75.84,63.7,64.64,1798.5,59.5,,,,,,,,,
2026-03-03 09:42:00,60.1472,5.37958,-229.53,76.24,63.13,64.5,1799.25,58.5,,,,,0.02,0.0,0.0,,
2026-03-03 09:43:00,60.14722,5.37957,-226.04,76.59,62.3,63.5,1799.0,58.5,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 09:44:00,60.14721,5.37959,-222.35,76.94,61.88,63.5,1798.41,57.72,,,,,0.02,,,,
2026-03-03 09:45:00,60.14722,5.3796,-219.11,77.35,61.2,62.5,1799.1,57.5,,,,,,,,0.0,0.0
2026-03-03 09:46:00,60.14721,5.37958,-215.74,77.68,60.54,62.5,1800.2,56.0,,,,,0.02,,,,
2026-03-03 09:47:00,60.14722,5.37959,-212.53,77.98,60.0,61.5,1799.25,56.5,,,,,0.03,0.0,0.0,,
2026-03-03 09:48:00,60.14721,5.3796,-209.25,78.35,59.18,60.5,1798.75,55.5,,,,,0.0,,,,
2026-03-03 09:49:00,60.14722,5.37957,-206.82,78.7,57.94,59.61,1799.06,54.5,0.0,0.0,0.0,0.0,,,,,
2026-03-03 09:50:00,60.1472,5.37957,-203.42,79.01,57.27,59.5,1798.5,54.5,,,,,0.02,,,0.0,0.0
2026-03-03 09:51:00,60.14722,5.37957,-200.07,79.34,56.52,58.5,1798.77,53.5,,,,,,,,,
2026-03-03 09:52:00,60.14723,5.37958,-196.83,79.71,55.86,57.5,1798.7,52.5,,,,,0.03,0.0,0.0,,
2026-03-03 09:53:00,60.14721,5.37959,-110.1,79.95,30.04,31.75,1402.43,22.98,,,,,0.11,,,,
2026-03-03 09:54:00,60.14721,5.37958,25.95,79.9,1.24,5.5,648.3,2.5,0.0,0.0,0.0,0.0,0.07,,,,
2026-03-03 09:55:00,60.14722,5.37958,24.52,,1.14,4.5,647.61,2.5,,,,,0.02,,,0.0,0.0
2026-03-03 09:56:00,60.14721,5.37959,25.43,,0.95,2.63,241.5,0.0,,,,,0.03,,,,
2026-03-03 09:57:00,60.14722,5.37957,25.29,79.8,,,,,,,,,0.02,0.0,0.0,,
2026-03-03 09:58:00,60.14722,5.37959,25.02,,,,,,,,,,0.0,,,,
2026-03-03 09:59:00,60.14721,5.37959,27.57,79.9,,,,,0.0,0.0,0.0,0.0,,,,,
2026-03-03 10:00:00,60.14721,5.37958,28.79,,,,,,,,,,,,,0.0,0.0
2026-03-03 10:01:00,60.14721,5.3796,26.33,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-03 10:02:00,60.14722,5.3796,24.26,,,,,,,,,,,0.0,0.0,,
2026-03-03 10:03:00,60.14721,5.37959,22.26,,,,,,,,,,0.02,,,,
2026-03-03 10:04:00,60.14722,5.3796,25.3,79.8,,,,,0.0,0.0,0.0,0.0,,,,,
2026-03-03 10:05:00,60.14721,5.37959,24.85,,,,,,,,,,,,,0.0,0.0
2026-03-03 10:06:00,60.14722,5.37957,24.41,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-03 10:07:00,60.14723,5.37959,25.29,,,,,,,,,,0.02,0.0,0.0,,
2026-03-03 10:08:00,60.14723,5.3796,24.49,,,,,,,,,,,,,,
2026-03-03 10:09:00,60.14723,5.3796,22.17,79.7,,,,,0.0,0.0,0.0,0.0,,,,,
2026-03-03 10:10:00,60.14723,5.37959,22.91,,,,,,,,,,,,,0.0,0.0
2026-03-03 10:11:00,60.14723,5.37958,23.66,,0.0,0.0,0.0,0.0,,,,,0.02,,,,
2026-03-03 10:12:00,60.14723,5.37959,25.33,,,,,,,,,,0.02,0.0,0.0,,
2026-03-03 10:13:00,60.14721,5.3796,25.26,,,,,,,,,,0.02,,,,
2026-03-03 10:14:00,60.14722,5.37961,26.42,79.4,,,,,0.0,0.0,0.0,0.0,,,,,
2026-03-03 10:15:00,60.14722,5.37961,27.86,,,,,,,,,,,,,0.0,0.0
2026-03-03 10:16:00,60.14721,5.37959,23.56,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-03 10:17:00,60.14721,5.3796,23.26,,,,,,,,,,0.02,0.0,0.0,,
2026-03-03 10:18:00,60.14722,5.3796,24.76,,,,,,,,,,,,,,
2026-03-03 10:19:00,60.14721,5.37959,26.07,79.2,,,,,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 10:20:00,60.1472,5.37959,25.72,,,,,,,,,,0.02,,,0.0,0.0
2026-03-03 10:21:00,60.14721,5.37958,26.25,,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-03 10:22:00,60.14721,5.3796,25.04,,,,,,,,,,,0.0,0.0,,
2026-03-03 10:23:00,60.14722,5.37959,23.13,,,,,,,,,,,,,,
2026-03-03 10:24:00,60.14723,5.37958,22.16,79.0,,,,,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 10:25:00,60.1472,5.3796,23.78,,,,,,,,,,0.03,,,0.0,0.0
2026-03-03 10:26:00,60.14722,5.37959,24.83,,0.0,0.0,0.0,0.0,,,,,0.02,,,,
2026-03-03 10:27:00,60.14722,5.3796,25.92,,,,,,,,,,0.02,0.0,0.0,,
2026-03-03 10:28:00,60.14721,5.3796,28.49,,,,,,,,,,0.03,,,,
2026-03-03 10:29:00,60.14722,5.37959,28.84,78.7,,,,,0.0,0.0,0.0,0.0,0.0,,,,
2026-03-03 10:30:00,60.14722,5.37958,30.0,,,,,,,,,,0.02,,,0.0,0.0
2026-03-03 10:31:00,60.14722,5.37961,31.24,,0.0,0.0,0.0,0.0,,,,,0.03,,,,
2026-03-03 10:32:00,60.14722,5.3796,32.48,78.6,,,,,,,,,0.0,0.0,0.0,,
2026-03-03 10:33:00,60.14723,5.3796,31.37,,,,,,,,,,0.03,,,,
2026-03-03 10:34:00,60.14721,5.37961,29.41,78.5,,,,,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 10:35:00,60.14722,5.37961,27.84,,,,,,,,,,0.0,,,0.0,0.0
2026-03-03 10:36:00,60.14721,5.3796,26.84,78.4,0.0,0.0,0.0,0.0,,,,,,,,,
2026-03-03 10:37:00,60.14722,5.3796,27.5,,,,,,,,,,,0.0,0.0,,
2026-03-03 10:38:00,60.14722,5.37959,26.29,,,,,,,,,,0.03,,,,
2026-03-03 10:39:00,60.14721,5.37959,27.64,,,,,,0.0,0.0,0.0,0.0,0.0,,,,
2026-03-03 10:40:00,60.14719,5.37958,27.31,,,,,,,,,,0.03,,,0.0,0.0
2026-03-03 10:41:00,60.1472,5.37956,27.4,78.4,,,,,,,,,0.0,,,,
2026-03-03 10:42:00,60.14721,5.37959,26.93,,0.0,0.0,0.0,0.0,,,,,0.03,0.0,0.0,,
2026-03-03 10:43:00,60.14722,5.37958,27.81,,,,,,,,,,0.02,,,,
2026-03-03 10:44:00,60.14722,5.37958,26.71,78.2,,,,,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 10:45:00,60.14722,5.37956,28.33,,,,,,,,,,0.03,,,0.0,0.0
2026-03-03 10:46:00,60.14721,5.37959,29.31,,,,,,,,,,0.0,,,,
2026-03-03 10:47:00,60.1472,5.3796,28.06,78.1,0.0,0.0,0.0,0.0,,,,,0.02,0.0,0.0,,
2026-03-03 10:48:00,60.14721,5.3796,26.71,,,,,,,,,,0.02,,,,
2026-03-03 10:49:00,60.14721,5.37961,25.91,77.95,,,,,0.0,0.0,0.0,0.0,,,,,
2026-03-03 10:50:00,60.14722,5.37958,26.01,,,,,,,,,,,,,0.0,0.0
2026-03-03 10:51:00,60.1472,5.37959,25.61,,,,,,,,,,,,,,
2026-03-03 10:52:00,60.1472,5.37959,24.52,,0.0,0.0,0.0,0.0,,,,,0.02,0.0,0.0,,
2026-03-03 10:53:00,60.14724,5.3796,23.71,,,,,,,,,,0.0,,,,
2026-03-03 10:54:00,60.14722,5.3796,23.51,77.7,,,,,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 10:55:00,60.14719,5.37959,23.71,,,,,,,,,,0.02,,,,
2026-03-03 10:56:00,60.1472,5.37959,23.54,,,,,,,,,,,,,0.0,0.0
2026-03-03 10:57:00,60.1472,5.3796,24.56,,0.0,0.0,0.0,0.0,,,,,0.02,0.0,0.0,,
2026-03-03 10:58:00,60.14721,5.37959,26.58,,,,,,,,,,,,,,
2026-03-03 10:59:00,60.1472,5.3796,26.38,77.5,,,,,0.0,0.0,0.0,0.0,,,,,
2026-03-03 11:00:00,60.14721,5.3796,25.84,,,,,,,,,,,,,,
2026-03-03 11:01:00,60.14719,5.37959,28.27,,,,,,,,,,0.02,,,0.0,0.0
2026-03-03 11:02:00,60.14718,5.37957,27.24,,0.0,0.0,0.0,0.0,,,,,0.02,0.0,0.0,,
2026-03-03 11:03:00,60.14719,5.37957,27.22,,,,,,,,,,0.0,,,,
2026-03-03 11:04:00,60.14718,5.37958,27.42,77.3,,,,,0.0,0.0,0.0,0.0,,,,,
2026-03-03 11:05:00,60.1472,5.37958,25.74,,,,,,,,,,,,,,
2026-03-03 11:06:00,60.1472,5.37957,27.24,,,,,,,,,,,,,0.0,0.0
2026-03-03 11:07:00,60.1472,5.37959,27.54,,0.0,0.0,0.0,0.0,,,,,0.02,0.0,0.0,,
2026-03-03 11:08:00,60.1472,5.3796,27.77,77.2,,,,,,,,,,,,,
2026-03-03 11:09:00,60.1472,5.37958,26.62,77.0,,,,,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 11:10:00,60.14721,5.37958,27.63,,,,,,,,,,0.0,,,,
2026-03-03 11:11:00,60.1472,5.37959,27.53,,,,,,,,,,0.02,,,0.0,0.0
2026-03-03 11:12:00,60.1472,5.37959,26.91,,0.0,0.0,0.0,0.0,,,,,0.03,0.0,0.0,,
2026-03-03 11:13:00,60.1472,5.37958,26.42,,,,,,,,,,0.0,,,,
2026-03-03 11:14:00,60.14719,5.37958,26.52,76.8,,,,,0.0,0.0,0.0,0.0,0.03,,,,
2026-03-03 11:15:00,60.1472,5.37956,26.59,,,,,,,,,,0.0,,,,
2026-03-03 11:16:00,60.1472,5.37958,28.23,,,,,,,,,,0.02,,,0.0,0.0
2026-03-03 11:17:00,60.1472,5.37957,29.92,,0.0,0.0,0.0,0.0,,,,,0.02,0.0,0.0,,
2026-03-03 11:18:00,60.14721,5.37959,30.69,76.7,,,,,,,,,0.02,,,,
2026-03-03 11:19:00,60.14723,5.37958,29.62,,,,,,0.0,0.0,0.0,0.0,,,,,
2026-03-03 11:20:00,60.14722,5.3796,28.35,76.6,,,,,,,,,0.03,,,,
2026-03-03 11:21:00,60.14721,5.37961,28.13,,,,,,,,,,0.0,,,0.0,0.0
2026-03-03 11:22:00,60.14721,5.37961,27.87,76.5,0.0,0.0,0.0,0.0,,,,,0.02,0.0,,,
2026-03-03 11:23:00,60.14721,5.3796,28.51,,,,,,,,,,0.02,,0.0,,
2026-03-03 11:24:00,60.1472,5.37958,28.88,76.4,,,,,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 11:25:00,60.14719,5.37961,29.29,,,,,,,,,,,,,,
2026-03-03 11:26:00,60.1472,5.37959,29.08,,,,,,,,,,0.02,,,0.0,0.0
2026-03-03 11:27:00,60.1472,5.37959,29.05,,0.0,0.0,0.0,0.0,,,,,0.02,0.0,,,
2026-03-03 11:28:00,60.14721,5.37959,28.52,,,,,,,,,,0.0,,0.0,,
2026-03-03 11:29:00,60.1472,5.3796,28.9,76.3,,,,,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 11:30:00,60.1472,5.37959,29.63,76.2,,,,,,,,,,,,,
2026-03-03 11:31:00,60.1472,5.37959,30.1,,,,,,,,,,0.02,,,0.0,0.0
2026-03-03 11:32:00,60.14722,5.37961,29.88,76.1,0.0,0.0,0.0,0.0,,,,,,0.0,,,
2026-03-03 11:33:00,60.14722,5.3796,30.86,,,,,,,,,,0.02,,0.0,,
2026-03-03 11:34:00,60.1472,5.37958,31.37,76.0,,,,,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 11:35:00,60.14721,5.37958,29.2,,,,,,,,,,0.0,,,,
2026-03-03 11:36:00,60.14721,5.3796,29.34,75.9,,,,,,,,,0.03,,,0.0,0.0
2026-03-03 11:37:00,60.14721,5.37959,29.62,,0.0,0.0,0.0,0.0,,,,,0.02,,,,
2026-03-03 11:38:00,60.1472,5.3796,29.02,75.8,,,,,,,,,,0.0,0.0,,
2026-03-03 11:39:00,60.1472,5.37959,29.12,,,,,,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-03 11:40:00,60.14721,5.37961,28.17,75.7,,,,,,,,,0.02,,,,
